UserID,AltMode,Base,FolderPath,HasLabel,LabelID,Name,OBJECTID,SymbolID,X,Y
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.61959, 36.65394)","66.0","0.0",4080297.379770,3977835.385333
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.59027, 36.57165)","67.0","0.0",4071137.010192,3973917.494072
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.59498, 36.04264)","68.0","0.0",4012248.220326,3974546.127472
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.32888, 36.59561)","69.0","0.0",4073804.336511,3939038.954706
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.35965, 36.62209)","70.0","0.0",4076751.853988,3943139.497378
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.54185, 36.59609)","71.0","0.0",4073857.992505,3967448.329732
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.47082, 36.64356)","72.0","0.0",4079142.774011,3957965.092622
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.55767, 36.15742)","73.0","0.0",4025025.248840,3969560.899944
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.51138, 36.69543)","74.0","0.0",4084916.693360,3963379.756123
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.50049, 36.70768)","75.0","0.0",4086279.689205,3961925.229637
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.56167, 36.09555)","76.0","0.0",4018137.911945,3970095.248077
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.13767, 36.23768)","77.0","0.0",4033959.528532,3913591.775551
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (32.76795, 36.09864)","78.0","0.0",4018482.000491,3864543.027581
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.31599, 36.20034)","79.0","0.0",4029803.192704,3937322.119524
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.34446, 36.13794)","80.0","0.0",4022857.190437,3941115.296299
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.27249, 36.16573)","81.0","0.0",4025951.093045,3931528.957862
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.54243, 36.70748)","82.0","0.0",4086257.425307,3967525.527375
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.15757, 36.18510)","83.0","0.0",4028107.351582,3916237.204552
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (32.81109, 36.13632)","84.0","0.0",4022676.184945,3870255.816467
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (32.85241, 36.20090)","85.0","0.0",4029865.420300,3875730.204977
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (32.86022, 36.27293)","86.0","0.0",4037883.763222,3876764.506980
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (32.90547, 35.96173)","87.0","0.0",4003241.471645,3882762.867872
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (32.72980, 36.17423)","88.0","0.0",4026896.306841,3859494.635684
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.05774, 36.17181)","89.0","0.0",4026627.024993,3902971.024173
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.24066, 36.58615)","90.0","0.0",4072751.031489,3927291.027170
"0","-1","0.0","Document/2K12 Kub/Inactive","-1","0.0","SAM Site - (33.07014, 36.22605)","91.0","0.0",4032665.662091,3904617.713037
